transaction_id,customer_id,amount,error_code,historical_success_rate,previous_failed_attempts,time_of_day,device_type,outcome_no_action,outcome_retry_now,outcome_retry_delayed,outcome_reminder,outcome_incentive_10
RP_100CD4D3,CUST_1234,607.74,RISK_BLOCKED,0.853,0,1,Mobile,0,0,0,0,0
RP_21C476D7,CUST_2548,370.67,INSUFFICIENT_FUNDS,0.599,1,16,Mobile,0,1,0,0,1
RP_1510F0A7,CUST_8480,126.71,CUSTOMER_ABANDONED,0.547,0,7,Mobile,0,0,0,1,1
RP_EC226E1F,CUST_5213,100.0,GATEWAY_TIMEOUT,0.82,0,21,Mobile,0,0,1,0,0
RP_B85BF922,CUST_2673,4603.37,INSUFFICIENT_FUNDS,0.651,1,8,Desktop,1,0,0,0,0
RP_8945D0A0,CUST_7708,169.92,GATEWAY_TIMEOUT,0.672,0,20,Desktop,0,1,0,0,0
RP_5CFBDE8E,CUST_8982,7185.43,GATEWAY_TIMEOUT,0.935,0,7,Desktop,0,1,1,0,0
RP_BD6F3960,CUST_3100,2663.22,INSUFFICIENT_FUNDS,0.765,2,22,Mobile,0,0,0,1,0
RP_8761FD31,CUST_4748,673.96,INSUFFICIENT_FUNDS,0.645,0,10,Desktop,0,0,0,0,0
RP_AFB3900F,CUST_4173,2297.8,GATEWAY_TIMEOUT,0.642,0,9,Mobile,1,0,0,0,0
RP_596F6032,CUST_2815,1826.51,CUSTOMER_ABANDONED,0.508,2,16,Desktop,0,0,0,0,1
RP_50FD7BC1,CUST_4841,292.33,RISK_BLOCKED,0.82,0,22,Mobile,0,0,0,0,0
RP_2A505FC5,CUST_9016,1077.1,INSUFFICIENT_FUNDS,0.745,0,19,Desktop,0,0,0,0,0
RP_29DDE3D2,CUST_8011,338.39,CUSTOMER_ABANDONED,0.656,0,12,Mobile,0,0,0,0,0
RP_E447A6C8,CUST_5493,2404.15,RISK_BLOCKED,0.678,0,21,Desktop,0,0,0,0,0
RP_A0C5586C,CUST_1674,464.86,CUSTOMER_ABANDONED,0.731,0,8,Desktop,0,0,0,1,1
RP_6D8BF22A,CUST_9088,976.57,INSUFFICIENT_FUNDS,0.542,0,14,Desktop,0,0,0,1,1
RP_047492E5,CUST_9578,927.27,CUSTOMER_ABANDONED,0.939,1,12,Mobile,0,0,0,0,1
RP_DB187DFC,CUST_3158,1268.89,GATEWAY_TIMEOUT,0.623,2,12,Desktop,0,0,0,1,0
RP_1C755742,CUST_3661,8063.2,INSUFFICIENT_FUNDS,0.65,0,12,Desktop,0,0,0,1,0
RP_6F45A9F6,CUST_3064,821.27,GATEWAY_TIMEOUT,0.672,1,20,Mobile,0,1,1,0,0
RP_A52C7F9C,CUST_4253,4729.21,GATEWAY_TIMEOUT,0.886,0,3,Mobile,0,0,0,0,0
RP_829B0929,CUST_5979,1950.8,INSUFFICIENT_FUNDS,0.735,0,21,Mobile,0,0,0,0,0
RP_F46A891E,CUST_8703,6015.43,GATEWAY_TIMEOUT,0.773,2,9,Desktop,0,0,0,1,0
RP_2B2D7ED3,CUST_9931,730.61,CUSTOMER_ABANDONED,0.921,0,14,Mobile,0,0,0,0,1
RP_703A6821,CUST_2401,2528.45,INSUFFICIENT_FUNDS,0.66,0,20,Desktop,0,0,0,0,0
RP_9A1AD6C0,CUST_4259,1021.35,INSUFFICIENT_FUNDS,0.869,0,9,Mobile,0,0,1,0,0
RP_D947FC81,CUST_4923,100.0,GATEWAY_TIMEOUT,0.715,0,20,Mobile,0,1,0,0,1
RP_BEF97D40,CUST_5214,296.54,GATEWAY_TIMEOUT,0.861,0,7,Desktop,0,0,1,1,1
RP_EC136D3E,CUST_4227,2205.82,CUSTOMER_ABANDONED,0.77,0,9,Mobile,0,0,0,0,1
RP_F7F10285,CUST_3745,2037.58,RISK_BLOCKED,0.51,1,20,Mobile,0,0,0,0,0
RP_BCF788BA,CUST_7091,231.84,GATEWAY_TIMEOUT,0.744,0,16,Desktop,0,0,0,0,1
RP_11F9182B,CUST_4866,1428.59,GATEWAY_TIMEOUT,0.967,0,4,Mobile,0,1,0,0,0
RP_326CF21F,CUST_6818,2006.03,3D_SECURE_FAILED,0.599,0,12,Mobile,0,0,0,0,0
RP_15B3514C,CUST_3222,1051.95,GATEWAY_TIMEOUT,0.707,0,20,Mobile,0,1,1,0,0
RP_F9C8CC4F,CUST_3792,2629.59,3D_SECURE_FAILED,0.712,2,20,Desktop,0,0,0,0,0
RP_03536193,CUST_5063,2232.92,INSUFFICIENT_FUNDS,0.768,2,18,Mobile,0,0,1,0,0
RP_95144BF5,CUST_2524,1051.35,INSUFFICIENT_FUNDS,0.679,1,11,Mobile,0,0,0,1,1
RP_8E8ADEB5,CUST_9224,594.08,INSUFFICIENT_FUNDS,0.544,0,11,Mobile,0,0,0,1,0
RP_2D032762,CUST_7198,3831.65,GATEWAY_TIMEOUT,0.716,1,20,Mobile,0,0,1,0,0
RP_26791D97,CUST_5025,1911.79,INSUFFICIENT_FUNDS,0.65,0,1,Mobile,0,0,0,0,1
RP_B275119B,CUST_3566,208.99,3D_SECURE_FAILED,0.907,0,20,Mobile,0,0,0,1,0
RP_78730EF5,CUST_3803,1429.5,CUSTOMER_ABANDONED,0.74,0,8,Mobile,0,0,0,0,0
RP_EE6D6BF7,CUST_4709,275.55,CUSTOMER_ABANDONED,0.469,1,23,Desktop,0,0,0,0,1
RP_BB317BDF,CUST_7155,344.65,CUSTOMER_ABANDONED,0.884,0,21,Mobile,0,0,0,1,0
RP_FA886C12,CUST_1719,501.55,GATEWAY_TIMEOUT,0.767,0,22,Mobile,0,1,1,0,0
RP_47B0782A,CUST_7516,1157.3,CUSTOMER_ABANDONED,0.792,0,1,Mobile,0,0,0,0,0
RP_5D31FB66,CUST_5579,1718.8,INSUFFICIENT_FUNDS,0.651,0,0,Mobile,0,0,0,0,0
RP_1B444AC8,CUST_1972,671.34,CUSTOMER_ABANDONED,0.663,1,13,Mobile,0,0,1,0,0
RP_0644138B,CUST_4718,707.53,INSUFFICIENT_FUNDS,0.716,0,12,Mobile,0,0,0,1,0
RP_ACA45BA3,CUST_8395,599.51,CUSTOMER_ABANDONED,0.687,0,2,Mobile,0,0,0,0,1
RP_D7CD5C75,CUST_5402,3854.58,3D_SECURE_FAILED,0.747,0,19,Mobile,0,0,0,1,1
RP_56ACA921,CUST_5552,100.0,INSUFFICIENT_FUNDS,0.925,1,4,Mobile,0,0,1,0,0
RP_822DC8B8,CUST_3207,757.17,GATEWAY_TIMEOUT,0.539,0,1,Desktop,0,0,1,0,0
RP_D13ED576,CUST_5426,7002.21,INSUFFICIENT_FUNDS,0.605,0,20,Desktop,0,0,0,0,0
RP_07D85DDC,CUST_7919,2039.94,INSUFFICIENT_FUNDS,0.855,0,17,Mobile,0,0,1,1,0
RP_8099ACB2,CUST_9835,5015.14,CUSTOMER_ABANDONED,0.904,0,8,Mobile,0,0,0,1,1
RP_D895212D,CUST_9386,100.0,RISK_BLOCKED,0.772,1,21,Mobile,0,0,0,0,0
RP_84024FC0,CUST_9680,246.98,INSUFFICIENT_FUNDS,0.715,2,11,Mobile,0,0,0,0,0
RP_8F3AA5AD,CUST_3204,2032.17,INSUFFICIENT_FUNDS,0.799,0,4,Mobile,0,0,0,0,1
RP_EDD52885,CUST_6345,7049.82,CUSTOMER_ABANDONED,0.931,0,17,Mobile,0,0,0,0,0
RP_2498037C,CUST_4276,278.81,GATEWAY_TIMEOUT,0.98,0,22,Mobile,0,1,1,0,1
RP_CB899A09,CUST_2102,688.62,GATEWAY_TIMEOUT,0.55,0,22,Mobile,0,1,0,0,0
RP_6F1B9E5C,CUST_6243,1775.36,3D_SECURE_FAILED,0.907,0,1,Mobile,0,0,0,0,0
RP_4E86C70C,CUST_7614,191.91,CUSTOMER_ABANDONED,0.645,0,9,Mobile,0,0,0,0,1
RP_B4E8C0C1,CUST_9707,2050.89,GATEWAY_TIMEOUT,0.848,1,21,Desktop,0,1,0,1,0
RP_B1C7FA77,CUST_6223,100.0,GATEWAY_TIMEOUT,0.687,1,9,Desktop,0,1,0,0,0
RP_7BBF077B,CUST_9584,1979.67,CUSTOMER_ABANDONED,0.846,1,2,Mobile,0,0,0,0,0
RP_9D1B7D24,CUST_1630,332.25,CUSTOMER_ABANDONED,0.743,0,23,Mobile,0,0,0,1,0
RP_BD54D231,CUST_7683,640.91,CUSTOMER_ABANDONED,0.782,1,13,Mobile,0,0,0,0,0
RP_CF5564E5,CUST_1277,2397.69,GATEWAY_TIMEOUT,0.783,0,4,Mobile,0,1,0,0,0
RP_798D42F9,CUST_1232,1875.64,3D_SECURE_FAILED,0.729,0,23,Mobile,0,0,0,0,0
RP_8482F01E,CUST_6690,1086.18,CUSTOMER_ABANDONED,0.761,1,22,Mobile,0,0,0,0,1
RP_575E1478,CUST_8659,3508.17,CUSTOMER_ABANDONED,0.328,2,12,Mobile,1,0,0,0,0
RP_40281431,CUST_1025,142.56,CUSTOMER_ABANDONED,0.764,1,23,Mobile,0,0,0,0,1
RP_B210CBFF,CUST_8468,1401.5,GATEWAY_TIMEOUT,0.631,1,16,Mobile,0,0,0,0,0
RP_9351B98D,CUST_7410,424.88,RISK_BLOCKED,0.678,1,5,Mobile,0,0,0,0,0
RP_770B602A,CUST_9652,3299.87,GATEWAY_TIMEOUT,0.524,0,12,Mobile,0,0,0,0,0
RP_07877D27,CUST_4764,2501.09,GATEWAY_TIMEOUT,0.647,1,11,Mobile,0,0,0,0,0
RP_54239ACC,CUST_7599,2612.38,CUSTOMER_ABANDONED,0.88,0,2,Mobile,0,0,0,0,1
RP_270D6CE5,CUST_6102,7898.74,CUSTOMER_ABANDONED,0.728,0,15,Mobile,0,0,0,0,0
RP_4B4B6DF5,CUST_8006,4237.03,CUSTOMER_ABANDONED,0.896,1,4,Mobile,0,0,0,0,1
RP_0AFDF481,CUST_4483,907.86,INSUFFICIENT_FUNDS,0.846,2,1,Mobile,0,0,0,0,0
RP_B275FDA5,CUST_2994,1094.97,INSUFFICIENT_FUNDS,0.751,0,10,Desktop,0,0,0,1,0
RP_4996B5DB,CUST_9682,2255.5,3D_SECURE_FAILED,0.56,1,3,Mobile,0,0,0,0,0
RP_5C08DF64,CUST_2072,1291.31,GATEWAY_TIMEOUT,0.707,0,21,Mobile,0,0,0,0,0
RP_580A7A97,CUST_7707,2556.02,3D_SECURE_FAILED,0.593,2,0,Mobile,0,0,0,0,0
RP_EB5C1C4E,CUST_1215,100.0,GATEWAY_TIMEOUT,0.521,0,12,Mobile,0,0,0,0,0
RP_C047D0A8,CUST_8605,10477.28,CUSTOMER_ABANDONED,0.765,0,17,Mobile,0,0,0,1,0
RP_8D2DA468,CUST_3606,1179.96,GATEWAY_TIMEOUT,0.678,1,15,Mobile,0,0,0,0,0
RP_EC6B084F,CUST_9350,156.5,CUSTOMER_ABANDONED,0.343,1,1,Desktop,0,0,0,0,0
RP_62F24F96,CUST_5781,366.3,3D_SECURE_FAILED,0.606,1,8,Desktop,0,0,0,0,0
RP_845E37A5,CUST_4313,100.0,INSUFFICIENT_FUNDS,0.836,2,11,Mobile,0,0,0,0,0
RP_CEEDE01E,CUST_8763,296.4,CUSTOMER_ABANDONED,0.613,0,4,Mobile,0,0,0,0,1
RP_8C0EF50B,CUST_6939,924.55,CUSTOMER_ABANDONED,0.868,0,4,Mobile,0,0,0,0,0
RP_119A7ADC,CUST_3295,6752.43,CUSTOMER_ABANDONED,0.348,1,21,Desktop,0,0,0,0,0
RP_BEF62573,CUST_6685,1795.09,3D_SECURE_FAILED,0.57,2,12,Mobile,0,0,0,0,0
RP_2A87830C,CUST_2696,1450.17,INSUFFICIENT_FUNDS,0.877,0,15,Mobile,0,0,0,0,0
RP_6CA1FB3F,CUST_2946,280.87,GATEWAY_TIMEOUT,0.688,0,18,Mobile,0,1,1,0,0
RP_368BE1BC,CUST_3783,407.74,GATEWAY_TIMEOUT,0.683,0,8,Mobile,0,1,1,0,1
RP_587E3763,CUST_4644,447.5,GATEWAY_TIMEOUT,0.713,0,15,Mobile,0,0,0,0,0
RP_22627E1B,CUST_6241,469.96,GATEWAY_TIMEOUT,0.663,1,18,Mobile,0,1,0,0,0
RP_029FD963,CUST_7420,719.21,CUSTOMER_ABANDONED,0.653,0,3,Mobile,0,0,0,1,1
RP_83FEC0CF,CUST_8557,787.44,GATEWAY_TIMEOUT,0.644,0,14,Mobile,0,1,0,0,0
RP_AB441016,CUST_3645,730.04,GATEWAY_TIMEOUT,0.605,1,8,Desktop,0,1,0,0,0
RP_A24AFF59,CUST_7589,490.0,GATEWAY_TIMEOUT,0.897,0,15,Mobile,0,1,1,0,0
RP_B70272F0,CUST_7353,1289.57,CUSTOMER_ABANDONED,0.671,1,23,Mobile,0,0,0,0,1
RP_31249665,CUST_2932,751.97,CUSTOMER_ABANDONED,0.737,0,5,Mobile,0,0,0,0,1
RP_373DEB85,CUST_2757,161.63,INSUFFICIENT_FUNDS,0.954,0,7,Desktop,0,0,1,1,0
RP_2E9F9756,CUST_6085,1142.82,3D_SECURE_FAILED,0.795,0,0,Mobile,0,0,0,1,0
RP_410F728F,CUST_6637,953.26,GATEWAY_TIMEOUT,0.762,0,13,Mobile,0,1,0,1,0
RP_D033AB33,CUST_2116,164.75,RISK_BLOCKED,0.634,0,3,Mobile,0,0,0,0,0
RP_4667010C,CUST_1492,539.39,CUSTOMER_ABANDONED,0.82,1,9,Desktop,0,0,0,0,0
RP_3147A41A,CUST_9811,2245.06,GATEWAY_TIMEOUT,0.846,0,15,Mobile,0,0,1,0,0
RP_C0C9EC5C,CUST_8888,280.41,CUSTOMER_ABANDONED,0.998,0,3,Mobile,0,0,0,1,0
RP_C5813895,CUST_7474,247.0,CUSTOMER_ABANDONED,0.965,1,1,Mobile,0,0,0,0,0
RP_4D30DAAC,CUST_5958,742.59,INSUFFICIENT_FUNDS,0.876,0,1,Mobile,0,0,1,0,0
RP_EBED9AC7,CUST_3743,2315.82,3D_SECURE_FAILED,0.804,2,12,Desktop,0,0,0,0,0
RP_D4BE907B,CUST_8866,9627.64,GATEWAY_TIMEOUT,0.812,0,10,Mobile,0,1,1,0,1
RP_9918BDE0,CUST_8160,2418.06,GATEWAY_TIMEOUT,0.776,0,9,Mobile,0,1,1,0,1
RP_80EDD91E,CUST_6451,4031.09,GATEWAY_TIMEOUT,0.452,0,5,Desktop,0,1,0,0,0
RP_C0FC1192,CUST_6258,1662.43,GATEWAY_TIMEOUT,0.873,0,6,Mobile,0,0,1,0,0
RP_2DF391B0,CUST_9548,481.96,GATEWAY_TIMEOUT,0.473,0,14,Mobile,0,1,0,0,0
RP_01582013,CUST_8186,2397.19,3D_SECURE_FAILED,0.74,0,19,Mobile,0,0,1,0,0
RP_7CE1EE4E,CUST_7102,989.57,GATEWAY_TIMEOUT,0.825,0,18,Mobile,0,0,1,0,0
RP_47C7A4AD,CUST_1619,1724.07,INSUFFICIENT_FUNDS,0.692,1,2,Mobile,0,0,0,0,1
RP_BBD5901B,CUST_1882,352.4,INSUFFICIENT_FUNDS,0.947,1,20,Mobile,0,0,0,0,0
RP_3C87EA3A,CUST_9988,1919.34,3D_SECURE_FAILED,0.746,0,13,Mobile,0,0,0,0,0
RP_7D049F3D,CUST_4642,948.98,RISK_BLOCKED,0.657,0,21,Mobile,0,0,0,0,0
RP_BF9B1AC8,CUST_2296,1447.38,CUSTOMER_ABANDONED,0.817,0,1,Mobile,0,0,0,0,1
RP_90EBF79B,CUST_9436,990.21,RISK_BLOCKED,0.749,0,22,Mobile,0,0,0,0,0
RP_000FE6F9,CUST_3895,786.31,CUSTOMER_ABANDONED,0.887,2,15,Mobile,0,0,0,0,0
RP_72FA493F,CUST_7593,1961.82,RISK_BLOCKED,0.884,0,22,Mobile,0,0,0,0,0
RP_09D9AD41,CUST_1929,673.64,CUSTOMER_ABANDONED,0.811,0,16,Mobile,0,0,0,1,1
RP_DBCA5C6C,CUST_6366,162.97,GATEWAY_TIMEOUT,0.629,0,14,Mobile,0,1,0,0,0
RP_B6DACEF0,CUST_9711,115.73,INSUFFICIENT_FUNDS,0.822,0,12,Mobile,0,0,1,1,0
RP_67B19413,CUST_4212,1368.27,CUSTOMER_ABANDONED,0.858,1,11,Desktop,0,0,0,1,1
RP_0527E4BA,CUST_3409,641.2,INSUFFICIENT_FUNDS,0.668,0,6,Mobile,0,0,0,0,0
RP_48A75530,CUST_9199,137.7,GATEWAY_TIMEOUT,0.676,1,19,Mobile,0,1,1,0,0
RP_AA8851CC,CUST_4423,1246.18,CUSTOMER_ABANDONED,0.727,0,19,Desktop,0,0,0,0,0
RP_82C2EA49,CUST_7976,979.8,3D_SECURE_FAILED,0.757,0,2,Desktop,0,0,0,0,0
RP_7257A9AA,CUST_8594,602.12,GATEWAY_TIMEOUT,0.901,0,8,Mobile,0,0,0,0,0
RP_AC24423E,CUST_6158,1474.64,CUSTOMER_ABANDONED,0.688,1,2,Mobile,0,0,0,0,0
RP_A31BBE9F,CUST_4667,5314.07,CUSTOMER_ABANDONED,0.487,0,15,Desktop,0,0,0,0,0
RP_6C96DAB1,CUST_6973,5123.07,RISK_BLOCKED,0.586,0,19,Mobile,0,0,0,0,0
RP_5559CEA2,CUST_7236,1303.12,3D_SECURE_FAILED,0.855,0,2,Desktop,0,0,0,0,0
RP_B8EEDF0B,CUST_9277,990.64,CUSTOMER_ABANDONED,0.606,0,7,Desktop,0,0,0,0,1
RP_05203B44,CUST_3468,1325.15,INSUFFICIENT_FUNDS,0.772,1,7,Mobile,0,0,1,0,0
RP_5520BC77,CUST_7217,1588.92,GATEWAY_TIMEOUT,0.786,0,23,Desktop,0,1,1,0,0
RP_E2EC6EE5,CUST_4619,794.76,INSUFFICIENT_FUNDS,0.735,0,14,Mobile,0,0,0,0,0
RP_87983935,CUST_2636,1352.15,CUSTOMER_ABANDONED,0.812,0,4,Desktop,0,0,0,0,0
RP_B2830A0A,CUST_9155,165.94,3D_SECURE_FAILED,0.804,0,12,Mobile,0,0,0,0,1
RP_E15948A5,CUST_4583,1209.08,CUSTOMER_ABANDONED,0.938,2,14,Mobile,0,0,0,1,0
RP_14B0B8CE,CUST_5009,1943.37,GATEWAY_TIMEOUT,0.825,0,6,Mobile,0,1,0,0,0
RP_399E9A78,CUST_4326,609.23,CUSTOMER_ABANDONED,0.655,0,11,Mobile,0,0,0,0,0
RP_2BB77B8D,CUST_9148,977.92,INSUFFICIENT_FUNDS,0.593,1,2,Desktop,0,0,0,0,0
RP_EB851978,CUST_3217,288.93,GATEWAY_TIMEOUT,0.739,0,7,Mobile,0,1,1,0,0
RP_5EF9B82D,CUST_5967,244.6,GATEWAY_TIMEOUT,0.868,1,9,Mobile,0,0,0,0,0
RP_14FD85BF,CUST_3369,1412.3,GATEWAY_TIMEOUT,0.515,1,1,Mobile,0,0,0,0,0
RP_FE432197,CUST_4638,456.93,CUSTOMER_ABANDONED,0.832,0,7,Desktop,0,0,0,0,1
RP_CB75B89C,CUST_6722,130.04,GATEWAY_TIMEOUT,0.645,0,21,Mobile,0,1,0,0,0
RP_3A2AEF30,CUST_5444,288.84,GATEWAY_TIMEOUT,0.747,0,17,Desktop,0,0,1,0,0
RP_B56657A9,CUST_8618,343.9,RISK_BLOCKED,0.736,0,11,Mobile,0,0,0,0,0
RP_C845F7E7,CUST_4947,2778.03,INSUFFICIENT_FUNDS,0.646,0,21,Mobile,0,0,1,1,0
RP_A5F90D55,CUST_2676,1359.59,GATEWAY_TIMEOUT,0.519,1,17,Desktop,0,0,1,0,0
RP_6F7A19CC,CUST_2196,385.32,GATEWAY_TIMEOUT,0.328,1,18,Mobile,0,0,0,0,0
RP_E06C6698,CUST_3787,541.68,GATEWAY_TIMEOUT,0.644,0,4,Mobile,0,0,0,0,0
RP_DEC14FA8,CUST_8432,5294.91,GATEWAY_TIMEOUT,0.208,1,15,Desktop,0,0,0,0,0
RP_DD3CF120,CUST_8927,3372.21,GATEWAY_TIMEOUT,0.896,0,16,Mobile,0,1,0,1,0
RP_1F761699,CUST_4318,286.67,CUSTOMER_ABANDONED,0.777,0,8,Mobile,0,0,0,1,1
RP_7113B052,CUST_9858,4430.34,GATEWAY_TIMEOUT,0.92,0,9,Desktop,0,1,0,0,1
RP_5F3B3585,CUST_7689,995.5,INSUFFICIENT_FUNDS,0.862,0,18,Mobile,0,0,1,0,0
RP_F4F339CA,CUST_3176,2862.74,3D_SECURE_FAILED,0.305,1,11,Desktop,0,0,0,0,0
RP_267F7CE3,CUST_4743,901.47,INSUFFICIENT_FUNDS,0.691,0,0,Mobile,0,0,1,0,0
RP_B8390C3C,CUST_9792,4550.51,3D_SECURE_FAILED,0.775,0,21,Mobile,0,0,1,0,0
RP_8BBD87EB,CUST_5422,272.72,INSUFFICIENT_FUNDS,0.524,0,16,Mobile,0,0,0,0,0
RP_9112F971,CUST_4824,807.11,INSUFFICIENT_FUNDS,0.815,0,2,Desktop,0,0,1,0,1
RP_996DB380,CUST_3451,4720.89,CUSTOMER_ABANDONED,0.638,1,6,Desktop,0,0,0,1,0
RP_55C451D5,CUST_1628,100.0,GATEWAY_TIMEOUT,0.539,1,19,Mobile,0,0,0,0,0
RP_55EA4054,CUST_8778,1037.66,GATEWAY_TIMEOUT,0.492,0,8,Mobile,0,1,0,0,0
RP_FA800CE9,CUST_4696,683.85,CUSTOMER_ABANDONED,0.669,0,22,Mobile,0,0,0,1,0
RP_B1B50C11,CUST_4674,2493.88,INSUFFICIENT_FUNDS,0.535,0,4,Mobile,0,0,0,0,0
RP_A6EA987C,CUST_4929,3959.59,CUSTOMER_ABANDONED,0.689,0,8,Desktop,0,0,0,0,0
RP_35FF8319,CUST_3765,2634.22,3D_SECURE_FAILED,0.862,0,18,Mobile,0,0,1,0,0
RP_356A98BF,CUST_5369,1464.4,INSUFFICIENT_FUNDS,0.698,0,10,Desktop,0,0,1,0,0
RP_78B0F989,CUST_9307,1151.34,CUSTOMER_ABANDONED,0.554,2,13,Mobile,0,0,0,0,0
RP_33B29DC9,CUST_5956,726.87,INSUFFICIENT_FUNDS,0.766,0,13,Mobile,0,0,0,1,0
RP_D4C4B07E,CUST_1692,1410.88,RISK_BLOCKED,0.913,0,7,Mobile,0,0,0,0,0
RP_3F182A01,CUST_4162,6320.7,CUSTOMER_ABANDONED,0.821,0,23,Mobile,0,0,0,0,1
RP_FC517075,CUST_2105,404.8,3D_SECURE_FAILED,0.686,0,19,Mobile,0,0,0,0,0
RP_CAF760C3,CUST_4008,676.89,GATEWAY_TIMEOUT,0.442,0,0,Desktop,0,0,0,0,0
RP_17C81397,CUST_3161,1001.63,CUSTOMER_ABANDONED,0.586,0,3,Mobile,0,0,0,0,0
RP_A0ADB140,CUST_9345,3645.03,GATEWAY_TIMEOUT,0.59,0,15,Mobile,0,1,1,0,0
RP_3780A127,CUST_4699,1433.63,GATEWAY_TIMEOUT,0.81,0,0,Mobile,0,1,0,0,0
RP_8908D7C8,CUST_4786,3569.49,3D_SECURE_FAILED,0.607,0,18,Desktop,1,0,0,0,1
RP_B172B1F6,CUST_5200,3793.07,GATEWAY_TIMEOUT,0.804,0,23,Desktop,0,1,1,1,0
RP_142B06E0,CUST_2913,2231.53,RISK_BLOCKED,0.856,1,2,Mobile,0,0,0,0,0
RP_0A492B44,CUST_6520,305.88,GATEWAY_TIMEOUT,0.599,1,1,Desktop,0,1,0,0,0
RP_4DACCF80,CUST_2772,8049.08,CUSTOMER_ABANDONED,0.457,1,16,Mobile,0,0,0,0,0
RP_60A6301E,CUST_3780,5972.12,GATEWAY_TIMEOUT,0.645,0,10,Mobile,0,0,0,0,1
RP_4E1258EE,CUST_8423,1183.52,INSUFFICIENT_FUNDS,0.488,0,2,Desktop,0,0,1,0,1
RP_4ADA9C6D,CUST_3871,208.9,GATEWAY_TIMEOUT,0.729,0,6,Mobile,0,0,1,0,0
RP_C210EF6A,CUST_1660,168.58,CUSTOMER_ABANDONED,0.558,0,9,Mobile,0,0,0,0,1
RP_ABE97DB2,CUST_7242,1487.99,INSUFFICIENT_FUNDS,0.821,1,2,Desktop,0,0,0,1,0
RP_A67B95BD,CUST_2132,472.43,CUSTOMER_ABANDONED,0.642,0,7,Mobile,0,0,0,0,1
RP_9BA439B5,CUST_1699,139.68,GATEWAY_TIMEOUT,0.46,1,23,Mobile,0,0,0,1,0
RP_97ABBADE,CUST_8470,164.8,GATEWAY_TIMEOUT,0.637,1,4,Mobile,0,0,1,0,0
RP_54E03702,CUST_7297,623.92,GATEWAY_TIMEOUT,0.826,1,9,Mobile,0,0,1,0,0
RP_5A3F8162,CUST_8812,1385.64,INSUFFICIENT_FUNDS,0.906,1,11,Desktop,0,0,1,0,1
RP_4A6EC614,CUST_5557,5924.52,CUSTOMER_ABANDONED,0.768,0,17,Desktop,0,0,0,0,1
RP_49D4D87A,CUST_3179,1960.72,3D_SECURE_FAILED,0.86,0,5,Mobile,0,0,1,1,0
RP_71202603,CUST_9275,693.89,GATEWAY_TIMEOUT,0.949,0,7,Desktop,0,1,0,0,1
RP_EE4CF3C9,CUST_2422,1730.11,CUSTOMER_ABANDONED,0.894,0,17,Mobile,0,0,0,1,1
RP_90C45A5E,CUST_4180,1554.15,CUSTOMER_ABANDONED,0.697,0,5,Mobile,0,0,0,0,1
RP_D3F27DE8,CUST_5316,2663.65,GATEWAY_TIMEOUT,0.823,0,22,Mobile,0,1,1,1,1
RP_7846141E,CUST_7696,1045.31,INSUFFICIENT_FUNDS,0.57,2,8,Mobile,0,0,0,0,1
RP_7037F4EC,CUST_1614,3802.59,INSUFFICIENT_FUNDS,0.559,0,15,Desktop,0,0,0,0,0
RP_90C92FB2,CUST_5570,2949.36,GATEWAY_TIMEOUT,0.557,1,10,Desktop,0,0,1,0,0
RP_49B935C5,CUST_1270,1211.05,GATEWAY_TIMEOUT,0.656,0,1,Desktop,0,1,1,0,1
RP_EF3D8FC8,CUST_3468,950.45,GATEWAY_TIMEOUT,0.792,2,16,Mobile,0,1,1,1,0
RP_351C07A4,CUST_4607,3306.67,CUSTOMER_ABANDONED,0.461,0,12,Desktop,0,0,0,0,1
RP_709E2D1E,CUST_4075,465.83,GATEWAY_TIMEOUT,0.743,0,6,Mobile,0,1,1,0,1
RP_2C3B4DB8,CUST_1289,179.84,GATEWAY_TIMEOUT,0.899,0,21,Mobile,0,0,1,0,0
RP_E3997D11,CUST_9120,178.62,INSUFFICIENT_FUNDS,0.277,1,9,Desktop,0,0,0,0,0
RP_DD4C99E3,CUST_7614,421.72,GATEWAY_TIMEOUT,0.716,0,12,Mobile,0,0,1,0,0
RP_EDCE41E2,CUST_4252,2420.15,GATEWAY_TIMEOUT,0.84,1,9,Mobile,0,1,0,0,0
RP_1BCE6D01,CUST_8415,660.27,3D_SECURE_FAILED,0.907,0,3,Mobile,0,0,0,0,0
RP_49FECFFB,CUST_7771,1401.67,GATEWAY_TIMEOUT,0.782,0,10,Desktop,0,1,0,0,0
RP_1DCEC03B,CUST_1278,605.25,CUSTOMER_ABANDONED,0.819,0,8,Mobile,0,0,0,1,0
RP_F7230D81,CUST_1580,611.05,INSUFFICIENT_FUNDS,0.795,1,15,Mobile,0,0,1,1,1
RP_A1C74B1E,CUST_5958,320.36,CUSTOMER_ABANDONED,0.707,0,16,Mobile,0,0,0,1,0
RP_BE2EBA74,CUST_9445,982.13,CUSTOMER_ABANDONED,0.488,1,22,Mobile,0,0,0,0,1
RP_34D514E8,CUST_5276,888.74,GATEWAY_TIMEOUT,0.654,0,4,Mobile,0,1,0,0,0
RP_5E21FCE6,CUST_8997,1799.38,CUSTOMER_ABANDONED,0.849,0,4,Mobile,0,0,0,1,1
RP_DA31132B,CUST_5776,1548.8,INSUFFICIENT_FUNDS,0.9,0,5,Mobile,0,0,0,1,0
